,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
93,https://twitter.com/flanders_2/status/1455787803921436672,2021-11-03 06:43:54+00:00,"really, ucsb? not the billionaires #mungerhall","really, ucsb? not the billionaires #mungerhall",1455787803921436672,"{'username': 'flanders_2', 'id': 1347025766731509765, 'displayname': 'Nicole Flanders', 'description': 'should i even put a bio??', 'rawDescription': 'should i even put a bio??', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 1, 7, 3, 42, 35, tzinfo=datetime.timezone.utc), 'followersCount': 20, 'friendsCount': 53, 'statusesCount': 192, 'favouritesCount': 1019, 'listedCount': 0, 'mediaCount': 2, 'location': 'California, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1400546055196876805/WJ8CCgI5_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1347025766731509765/1622751332', 'label': None}",0,0,0,0,1455787803921436672,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,['mungerhall'],
94,https://twitter.com/Aliotious/status/1455654375611777030,2021-11-02 21:53:42+00:00,"@UCSB at least give kids the option to opt out of the #mungerhall building. If they want to live without windows and get sick, that is their choice, but nobody should be assigned those dorm rooms. And tbh, it's not hard to funnel natural light and a view in with mirrors. wtf.","@UCSB at least give kids the option to opt out of the #mungerhall building. If they want to live without windows and get sick, that is their choice, but nobody should be assigned those dorm rooms. And tbh, it's not hard to funnel natural light and a view in with mirrors. wtf.",1455654375611777030,"{'username': 'Aliotious', 'id': 2954065344, 'displayname': 'Amanda Price', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 12, 31, 23, 28, 25, tzinfo=datetime.timezone.utc), 'followersCount': 8, 'friendsCount': 9, 'statusesCount': 560, 'favouritesCount': 146, 'listedCount': 0, 'mediaCount': 31, 'location': ' USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/808814469123952640/vadEHXka_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,1,1,0,1455654375611777030,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,"[{'username': 'UCSB', 'id': 15976315, 'displayname': 'UCSB', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,['mungerhall'],
95,https://twitter.com/EmmEll_1/status/1455620184878637058,2021-11-02 19:37:50+00:00,"Let’s call #MungerHall what it is - a prison. What an embarrassment to architecture &amp; design. I think my industry colleagues would agree… @CaraTretiak, @robgairns, @noelheard ?? https://t.co/odskZFxMW4","Let’s call #MungerHall what it is - a prison. What an embarrassment to architecture &amp; design. I think my industry colleagues would agree… @CaraTretiak, @robgairns, @noelheard ?? twitter.com/spokanerising/…",1455620184878637058,"{'username': 'EmmEll_1', 'id': 22308602, 'displayname': 'Emm Ell', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 2, 28, 23, 34, 3, tzinfo=datetime.timezone.utc), 'followersCount': 666, 'friendsCount': 391, 'statusesCount': 9124, 'favouritesCount': 4218, 'listedCount': 33, 'mediaCount': 1089, 'location': 'Calgary, Alberta', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1349496803549274112/GsHPDnLA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/22308602/1431578616', 'label': None}",1,0,4,0,1455620184878637058,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://twitter.com/spokanerising/status/1453927747277840388'],['https://t.co/odskZFxMW4'],,,"{'url': 'https://twitter.com/spokanerising/status/1453927747277840388', 'date': datetime.datetime(2021, 10, 29, 3, 32, 42, tzinfo=datetime.timezone.utc), 'content': '@paulgoldberger The floor plans on this are absolutely insane. https://t.co/rMn0QR51Eu', 'renderedContent': '@paulgoldberger The floor plans on this are absolutely insane. https://t.co/rMn0QR51Eu', 'id': 1453927747277840388, 'user': {'username': 'spokanerising', 'id': 2299406534, 'displayname': 'Spokane Rising', 'description': ""It's our city. Let's build it up. 🌹 Account run by @anthonyegill."", 'rawDescription': ""It's our city. Let's build it up. 🌹 Account run by @anthonyegill."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 1, 19, 10, 3, 41, tzinfo=datetime.timezone.utc), 'followersCount': 2972, 'friendsCount': 855, 'statusesCount': 11181, 'favouritesCount': 23618, 'listedCount': 34, 'mediaCount': 590, 'location': 'snxʷ meneʔ', 'protected': False, 'linkUrl': 'http://spokanerising.com', 'linkTcourl': 'https://t.co/77hsDvpTrg', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1550688787172245504/yDNZEbv5_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2299406534/1572150875', 'label': None}, 'replyCount': 248, 'retweetCount': 350, 'likeCount': 2338, 'quoteCount': 518, 'conversationId': 1453921647736541187, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'outlinks': None, 'tcooutlinks': None, 'media': [{'previewUrl': 'https://pbs.twimg.com/media/FC1jlGjVEAIvAG8?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FC1jlGjVEAIvAG8?format=jpg&name=large'}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': 1453921647736541187, 'inReplyToUser': {'username': 'paulgoldberger', 'id': 54972010, 'displayname': 'Paul Goldberger', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, 'mentionedUsers': [{'username': 'paulgoldberger', 'id': 54972010, 'displayname': 'Paul Goldberger', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}], 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,"[{'username': 'CaraTretiak', 'id': 315603346, 'displayname': 'Cara', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'robgairns', 'id': 51915156, 'displayname': 'Rob Gairns', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'noelheard', 'id': 173872328, 'displayname': 'Noel Heard', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,['MungerHall'],
96,https://twitter.com/gingerfury92/status/1455615221263998989,2021-11-02 19:18:07+00:00,"The #audacity of rich, #whitemen  never ceases to amaze me. Rather than do what would benefit the students, he pushes his will on ppl bc he has $$. Dorms are where students spend most of their time. This looks like a prison. #mungerhall #UCSB #SantaBarbara https://t.co/lWDs0NTpga","The #audacity of rich, #whitemen  never ceases to amaze me. Rather than do what would benefit the students, he pushes his will on ppl bc he has $$. Dorms are where students spend most of their time. This looks like a prison. #mungerhall #UCSB #SantaBarbara cnn.com/2021/10/29/bus…",1455615221263998989,"{'username': 'gingerfury92', 'id': 937944268173221888, 'displayname': 'So long & thanks for all the fish', 'description': 'Jewish/Indigenous/Her/She- Be kind,for everyone is fighting a battle you know nothing about. Spoonie, Dog mom, wife of the best man I’ve ever met.', 'rawDescription': 'Jewish/Indigenous/Her/She- Be kind,for everyone is fighting a battle you know nothing about. Spoonie, Dog mom, wife of the best man I’ve ever met.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 12, 5, 7, 18, 34, tzinfo=datetime.timezone.utc), 'followersCount': 83, 'friendsCount': 506, 'statusesCount': 3909, 'favouritesCount': 11963, 'listedCount': 0, 'mediaCount': 573, 'location': 'Pennsylvania, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1374940112405082115/-cwLztsL_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/937944268173221888/1567011660', 'label': None}",0,0,0,0,1455615221263998989,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://www.cnn.com/2021/10/29/business/ucsb-munger-hall/index.html'],['https://t.co/lWDs0NTpga'],,,,,,,,,"['audacity', 'whitemen', 'mungerhall', 'UCSB', 'SantaBarbara']",
97,https://twitter.com/gwennwrenn/status/1455590411246862339,2021-11-02 17:39:32+00:00,"#CharlieMunger #MungerHall
If a billionaire proposes putting you in a windowless box for 10 hours a day.... just say hell no!
97-Year-Old Billionaire Doubles Down on Windowless Mega-Dorm Vanity Project https://t.co/wKOja9459X via @thedailybeast https://t.co/hoZ8fJYibN","#CharlieMunger #MungerHall
If a billionaire proposes putting you in a windowless box for 10 hours a day.... just say hell no!
97-Year-Old Billionaire Doubles Down on Windowless Mega-Dorm Vanity Project thedailybeast.com/billionaire-ch… via @thedailybeast https://t.co/hoZ8fJYibN",1455590411246862339,"{'username': 'gwennwrenn', 'id': 770036405292720128, 'displayname': 'Gwen Wren', 'description': 'I read a lot.\npeace on earth = plant a garden\nphoto: those are workers @ opening trump international \nhotel, DC, 2016. Getty\nSometimes being deaf is a blessing.', 'rawDescription': 'I read a lot.\npeace on earth = plant a garden\nphoto: those are workers @ opening trump international \nhotel, DC, 2016. Getty\nSometimes being deaf is a blessing.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 8, 28, 23, 12, 40, tzinfo=datetime.timezone.utc), 'followersCount': 310, 'friendsCount': 1625, 'statusesCount': 9660, 'favouritesCount': 20742, 'listedCount': 0, 'mediaCount': 871, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1548010196936450048/WjM-_s1N_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/770036405292720128/1662131676', 'label': None}",0,1,1,1,1455590411246862339,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://www.thedailybeast.com/billionaire-charles-munger-doubles-down-on-window-less-mega-dorm-project-at-santa-barbara-university?source=twitter&via=desktop'],['https://t.co/wKOja9459X'],"[{'previewUrl': 'https://pbs.twimg.com/media/FDNLiGKUcAI-zwV?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FDNLiGKUcAI-zwV?format=jpg&name=large'}]",,,,,"[{'username': 'thedailybeast', 'id': 16012783, 'displayname': 'The Daily Beast', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,"['CharlieMunger', 'MungerHall']",
98,https://twitter.com/gwennwrenn/status/1455580823747399684,2021-11-02 17:01:26+00:00,#prisonarchitecture #mungerhall Mr. Munger said. “This is not something that’s done by a nut case in a room by himself.” https://t.co/VgQTK7M7vT,#prisonarchitecture #mungerhall Mr. Munger said. “This is not something that’s done by a nut case in a room by himself.” nytimes.com/2021/10/30/us/…,1455580823747399684,"{'username': 'gwennwrenn', 'id': 770036405292720128, 'displayname': 'Gwen Wren', 'description': 'I read a lot.\npeace on earth = plant a garden\nphoto: those are workers @ opening trump international \nhotel, DC, 2016. Getty\nSometimes being deaf is a blessing.', 'rawDescription': 'I read a lot.\npeace on earth = plant a garden\nphoto: those are workers @ opening trump international \nhotel, DC, 2016. Getty\nSometimes being deaf is a blessing.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 8, 28, 23, 12, 40, tzinfo=datetime.timezone.utc), 'followersCount': 310, 'friendsCount': 1625, 'statusesCount': 9660, 'favouritesCount': 20742, 'listedCount': 0, 'mediaCount': 871, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1548010196936450048/WjM-_s1N_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/770036405292720128/1662131676', 'label': None}",1,0,0,0,1455580823747399684,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://www.nytimes.com/2021/10/30/us/charlie-munger-ucsb-dorms.html?smid=tw-share'],['https://t.co/VgQTK7M7vT'],,,,,,,,,"['prisonarchitecture', 'mungerhall']",
99,https://twitter.com/danesh68/status/1455580301158191113,2021-11-02 16:59:21+00:00,What are your thinking @UCSB? As a parent of a senior in high school who was interested in @UCSB. Yikes. Hard pass. #freshair #designfail #mungerhall https://t.co/aUzVfsfIuD,What are your thinking @UCSB? As a parent of a senior in high school who was interested in @UCSB. Yikes. Hard pass. #freshair #designfail #mungerhall independent.com/2021/10/28/arc…,1455580301158191113,"{'username': 'danesh68', 'id': 31593873, 'displayname': 'Dane Henshall', 'description': 'Single mom to two amazing daughters | Southern liberal transplanted to NOVA | Phish phan |Grateful Dead | #rolltide', 'rawDescription': 'Single mom to two amazing daughters | Southern liberal transplanted to NOVA | Phish phan |Grateful Dead | #rolltide', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 4, 16, 1, 41, 16, tzinfo=datetime.timezone.utc), 'followersCount': 134, 'friendsCount': 351, 'statusesCount': 5098, 'favouritesCount': 4484, 'listedCount': 2, 'mediaCount': 80, 'location': 'Arlington', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1083426478086410240/ASPzKEJp_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/31593873/1597634701', 'label': None}",0,0,0,0,1455580301158191113,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://www.independent.com/2021/10/28/architect-resigns-in-protest-over-ucsb-mega-dorm/?fbclid=IwAR2nRqsrgL4H5XR8QDBFdkNHNmK-CA3kMJb1gNDZrduKc_siRyz4aWwL_Vg'],['https://t.co/aUzVfsfIuD'],,,,,,"[{'username': 'UCSB', 'id': 15976315, 'displayname': 'UCSB', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'UCSB', 'id': 15976315, 'displayname': 'UCSB', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,"['freshair', 'designfail', 'mungerhall']",
100,https://twitter.com/Fol77Sunny/status/1455553408711208962,2021-11-02 15:12:30+00:00,@spokanerising @paulgoldberger I could not imagine being in a dorm room without access to a window!!!! 😱😓🥺Depressing! Human beings need access to fresh air &amp; sunlight! This is #SantaBarbara #California for goodness sakes! This is America! How embarrassing! #MungerHall #dorms #college #university #College,@spokanerising @paulgoldberger I could not imagine being in a dorm room without access to a window!!!! 😱😓🥺Depressing! Human beings need access to fresh air &amp; sunlight! This is #SantaBarbara #California for goodness sakes! This is America! How embarrassing! #MungerHall #dorms #college #university #College,1455553408711208962,"{'username': 'Fol77Sunny', 'id': 3957234993, 'displayname': 'Sunny☀️Day 4DJ', 'description': 'Descndt of AMERICAN Revolutionary War General; #2A #Israel #PalmBeach #BlueLivesMatter #LumbeeTribe Flwd by @NewsMaxNow @CharlieKirk11 @SullyOnTheAir @KenWahl1', 'rawDescription': 'Descndt of AMERICAN Revolutionary War General; #2A #Israel #PalmBeach #BlueLivesMatter #LumbeeTribe Flwd by @NewsMaxNow @CharlieKirk11 @SullyOnTheAir @KenWahl1', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 10, 14, 16, 19, 40, tzinfo=datetime.timezone.utc), 'followersCount': 1060, 'friendsCount': 4254, 'statusesCount': 96355, 'favouritesCount': 125261, 'listedCount': 10, 'mediaCount': 64, 'location': 'Florida, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1353268965192183808/_e1Rp18n_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3957234993/1611460227', 'label': None}",0,0,0,0,1453921647736541187,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.4539277472778404e+18,"{'username': 'spokanerising', 'id': 2299406534, 'displayname': 'Spokane Rising', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'spokanerising', 'id': 2299406534, 'displayname': 'Spokane Rising', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'paulgoldberger', 'id': 54972010, 'displayname': 'Paul Goldberger', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,"['SantaBarbara', 'California', 'MungerHall', 'dorms', 'college', 'university', 'College']",
101,https://twitter.com/PiggyShitCock/status/1455486004018618376,2021-11-02 10:44:39+00:00,"#mungerhall #StopMungerHall
#UCSB https://t.co/xms8yP8jo3","#mungerhall #StopMungerHall
#UCSB twitter.com/eyetosky/statu…",1455486004018618376,"{'username': 'PiggyShitCock', 'id': 2234013068, 'displayname': 'Sugar Tits 🍸', 'description': ""This is a serious message. I'm warning you with peace & love, I have too much to do. Charming attorney💁🏽\u200d♀️ No tolerance for 🐂💩 or morons."", 'rawDescription': ""This is a serious message. I'm warning you with peace & love, I have too much to do. Charming attorney💁🏽\u200d♀️ No tolerance for 🐂💩 or morons."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 12, 7, 5, 38, 37, tzinfo=datetime.timezone.utc), 'followersCount': 925, 'friendsCount': 898, 'statusesCount': 53529, 'favouritesCount': 47931, 'listedCount': 24, 'mediaCount': 3097, 'location': 'Hawaii, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000839578532/0f22d4a1b855e8a95eaee75bbee741f0_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2234013068/1438851356', 'label': None}",0,0,0,0,1455486004018618376,qht,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://twitter.com/eyetosky/status/1454140787281772545'],['https://t.co/xms8yP8jo3'],,,"{'url': 'https://twitter.com/eyetosky/status/1454140787281772545', 'date': datetime.datetime(2021, 10, 29, 17, 39, 14, tzinfo=datetime.timezone.utc), 'content': ""@pankisseskafka According to UCSB's own presentation, each Munger Hall bedroom will be 7x10 feet, clustered like this. For giggle I looked up the average size of a solitary confinement cell and y'all, wouldn't you believe it but https://t.co/GHDlYyMCwM"", 'renderedContent': ""@pankisseskafka According to UCSB's own presentation, each Munger Hall bedroom will be 7x10 feet, clustered like this. For giggle I looked up the average size of a solitary confinement cell and y'all, wouldn't you believe it but https://t.co/GHDlYyMCwM"", 'id': 1454140787281772545, 'user': {'username': 'eyetosky', 'id': 14282905, 'displayname': 'Heiding in the Dark', 'description': 'Hands on my knees, shaking ass, on my SWOT shit', 'rawDescription': 'Hands on my knees, shaking ass, on my SWOT shit', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 4, 2, 13, 25, 23, tzinfo=datetime.timezone.utc), 'followersCount': 372, 'friendsCount': 642, 'statusesCount': 6930, 'favouritesCount': 12662, 'listedCount': 12, 'mediaCount': 1177, 'location': 'Boston, MA', 'protected': False, 'linkUrl': 'https://hfoland.com/', 'linkTcourl': 'https://t.co/SHWl9PwU9I', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1475675730554011648/DtKLCp-q_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/14282905/1658261115', 'label': None}, 'replyCount': 11, 'retweetCount': 63, 'likeCount': 334, 'quoteCount': 10, 'conversationId': 1453952020549750790, 'lang': 'en', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'outlinks': None, 'tcooutlinks': None, 'media': [{'previewUrl': 'https://pbs.twimg.com/media/FC4lFkcXMAoVav4?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FC4lFkcXMAoVav4?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/FC4lFkbWUAM5CJq?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FC4lFkbWUAM5CJq?format=jpg&name=large'}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': 1453952020549750790, 'inReplyToUser': {'username': 'pankisseskafka', 'id': 25732408, 'displayname': 'Rebecca Schuman', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, 'mentionedUsers': [{'username': 'pankisseskafka', 'id': 25732408, 'displayname': 'Rebecca Schuman', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}], 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,"['mungerhall', 'StopMungerHall', 'UCSB']",
102,https://twitter.com/BecWatchesTV/status/1455458357335179270,2021-11-02 08:54:48+00:00,"#UCSB #mungerhall In this day and age, has all research about accessibility, mental health, and general safety gone completely out the window in this windowless attempt to appease a donor?! Sometimes universities need to say NO.","#UCSB #mungerhall In this day and age, has all research about accessibility, mental health, and general safety gone completely out the window in this windowless attempt to appease a donor?! Sometimes universities need to say NO.",1455458357335179270,"{'username': 'BecWatchesTV', 'id': 878719100821831680, 'displayname': 'Bec TeeVee', 'description': '#bravotv #bigbrother #BBCAN10 Reality TV Junkie', 'rawDescription': '#bravotv #bigbrother #BBCAN10 Reality TV Junkie', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 6, 24, 20, 58, 54, tzinfo=datetime.timezone.utc), 'followersCount': 32, 'friendsCount': 40, 'statusesCount': 1170, 'favouritesCount': 3997, 'listedCount': 0, 'mediaCount': 49, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/878725923813695488/yVIE1r4s_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/878719100821831680/1498340427', 'label': None}",0,0,0,0,1455458357335179270,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,"['UCSB', 'mungerhall']",
